Q8TBF5,Q8TBF4
Q6P5X7,P37287
Q9Y3S1,Q9BQC6
Q9HB75,Q7Z4N2
P55196,P05177
Q13356,O95620
Q9HBX9,Q9NUD9
Q96NA2,Q9Y3D2
Q6QN14,Q14390
Q8NAA5,P15170
Q86YQ8,P62701
Q9ULH0,P53609
O15496,Q5VYV0
O60934,Q8TAQ2
Q9UK10,Q9Y2I1
A1A4F0,P45381
P52824,Q68D51
P17024,Q9Y5K6
P47804,A6NGY5
Q7Z403,Q15274
Q9H0M5,P15173
O43657,Q70UQ0
O00186,Q14156
Q93033,Q0VAF6
P55268,Q86XS8
Q0GE19,P15863
P63241,A6NMY6
Q8NCR0,Q9Y2G5
Q9NPI8,Q8WYH8
Q9P0V8,O95997
P49767,Q13042
Q9C030,P48742
Q32M78,Q9Y5L3
Q8N539,P49643
Q9BWU1,Q6STE5
A1E959,Q5T442
O15258,A6NK58
Q5XXA6,P05230
Q8NHP7,P68106
Q96D53,A0A0C4DH68
Q96P44,P23527
Q5VWK5,O00624
P26927,Q5QJE6
P18564,P80511
O60641,P46087
P41968,Q9Y561
A4D2G3,Q8WWI1
P55157,Q6IFG1
P02768,Q9BXJ9
P01762,Q8WV24
P51911,Q7Z2W4
O60303,P19012
P83731,Q12830
Q03169,Q969H8
Q8NEF9,P13866
Q8IY67,P18827
Q9NWZ8,Q8N5D0
Q99075,Q9NS00
Q15327,A0A1B0GX51
Q86YQ2,P56282
Q96EU7,Q9NQG6
O95631,P00736
Q8TAK6,Q93038
Q9BYZ6,O75110
Q8IWV2,Q96MA1
Q96BP2,P00846
Q9NUQ6,Q8NAT2
Q9BXA9,Q9H3Y8
Q9UBM1,P08571
Q96FC9,Q6Q4G3
O75185,Q9BUT9
Q9BY64,O75928
Q9C005,Q8NEV4
P0DPK4,Q8NFR9
Q96KC2,Q96AY2
Q9UI47,Q12981
Q92562,Q5T4F4
Q9ULT6,P98172
Q96M69,Q14697
P31358,O43278
Q9UII5,Q9NX38
P62380,O75897
Q92558,P81877
Q96AA8,P41273
Q63HK3,O43189
Q7Z4G4,O94907
P31277,Q9NYF5
P12814,Q8TF44
Q86WK7,Q8N2M8
P01860,O43795
Q9H6K1,Q9BTE7
Q92611,Q9Y2C9
Q8NGL4,Q86WA8
Q8N7C3,Q969G9
Q6A1A2,A0A1W2PPG7
Q9NV79,Q96KC2
Q9Y692,Q9Y4K0
Q5FWF4,Q7L2K0
Q8WWR8,Q9NX24
Q9NZM5,Q86TS9
Q6ZPB5,O60507
Q9BTV5,Q96S79
P49910,Q8NFK1
Q969X6,P21506
A6NDY0,A6NI56
Q8NHY5,P15814
O95918,Q8NH40
Q8TBF5,Q8NCQ5
Q9BWV3,O15056
Q96P20,P02741
Q4FZB7,Q9H7R5
O75563,P05154
P25325,O95013
Q6ZS11,Q96HT8
Q9UQ84,Q8NC42
Q96PY5,Q96LK0
Q9H0S4,Q9Y2W7
Q96HZ4,Q92535
Q9Y5Y0,P30968
Q6UX01,P26641
P07858,Q96KJ9
A3KN83,O95847
Q8NFR9,P15814
Q8NFP0,P51809
P38405,P11229
Q9Y5E6,Q9ULV0
Q9NPI5,Q14241
P0C623,O60841
Q01459,Q9H9L7
O15013,Q8NBI2
Q96GY0,P52435
O14681,Q9NUL3
P49257,Q9UM82
P02760,Q6NT04
A6NFQ7,Q8NFH4
P30876,Q9NUD5
Q8WVD3,O60806
P98172,P0C6A0
Q0VDG4,Q8TE77
Q8WUY3,Q9ULW5
P61578,P63252
Q01851,O14965
Q8TAP8,Q13075
Q9BSL1,Q9HAB3
P52815,P18405
Q5UCC4,Q9BYZ8
Q8NFH4,Q9ULW5
P50747,Q9NZN8
Q06587,Q9H6W3
Q13572,Q6UWW0
Q9BXJ9,P0DN26
Q9H089,Q9Y672
Q9BYZ6,Q9HAH1
Q96PB1,O43182
P51857,Q8TE96
Q6IPR1,O60902
P15923,Q9H3L0
Q9BQQ7,Q9BRX5
Q96DE0,Q16619
P01298,O43812
P10523,Q9NP73
Q86SQ0,Q96JM2
Q8NBT0,P25963
Q5SRI9,Q8WX93
Q9NPH9,Q32P28
Q9UHY1,Q96T58
Q9NSJ1,O43252
Q9GZU0,Q9NPE3
Q9H596,P30872
A6NNA2,Q7Z569
Q92535,Q8NDF8
P30536,Q9UK73
Q86UA1,P48065
P00488,Q04743
Q96B23,Q9NS25
Q9P227,Q5VYS8
Q96S99,A0A0B4J1V1
Q969S6,P15144
O43603,Q13585
Q99884,Q8IVJ1
Q14257,Q9Y512
Q9NR71,Q9HCL2
Q4G0Z9,O95900
Q6ICB4,Q01484
P22692,P55285
Q14088,Q66K74
Q9Y4C5,Q9BXD5
P12883,P46379
Q9Y6D9,P25791
Q14451,Q96HU8
Q9P244,P51790
Q13635,Q9NUY8
Q13133,Q13107
Q9UK61,Q96LC9
Q01850,Q96AY3
Q8NAV1,Q96JY0
Q04609,P04053
Q01518,Q96P26
Q7Z2X4,Q15797
P0CG30,O60353
Q9UG56,Q9H598
Q14498,P61366
P30044,Q7Z4G4
P55773,Q14693
P49908,B6A8C7
P17038,Q08828
Q9NX57,P35916
Q53G59,P42702
Q10471,Q969P5
O43711,Q9HBL8
P18848,P41271
Q8N5Y2,Q9UII4
O94992,P13378
Q969Y2,O43315
Q96FG2,P36222
Q9NUE0,O00482
Q9NVI1,Q8WUY9
P35638,Q96DX8
Q6P5X7,P21980
P32745,O75072
Q7Z3D6,Q8TAA9
A0A087WUL8,Q9NRA8
Q02447,Q8N8D1
Q9BT78,Q59EK9
P11182,Q6NTF9
Q9UIJ5,Q9P0W8
Q8NHV9,P11233
O95072,Q6UWM7
Q5VT66,Q9BPY8
P62306,P08236
Q9P0J0,Q8IXQ9
Q6ISB3,Q9BZZ5
P25685,Q9BRL6
Q3SY89,Q9BUP3
Q92522,P49895
P10619,Q13490
P0C7N5,Q8N183
Q8NHR9,Q15118
Q8NDC4,O95817
Q9H7D0,Q8NEC7
Q12841,Q6P4F7
O00330,Q8IZD2
O43716,Q9NR82
Q8WXH2,P37287
Q8N5N7,Q9Y5F6
P22612,O95785
P24666,P51813
A8K010,P14151
Q99755,Q9HC38
Q9H665,Q86VR2
O94952,Q96Q06
P09693,Q9BYR8
Q68J44,Q8NH41
A5PLL7,P34130
O00233,Q96RY5
Q3KQV3,Q6V1P9
P19235,Q0VD86
Q96HR9,Q7L4E1
Q9NPB1,O95760
P49746,Q9UL26
Q15365,Q96KN8
P56373,Q6W4X9
P09668,Q86VE9
O75907,Q9NRA1
Q16778,Q32P41
Q96N96,O15156
Q8WYP3,Q9Y2E6
Q6ZNX1,Q9BQI4
Q16799,Q9UL26
Q9GZR5,Q8WXI4
Q8IUG1,P09525
Q9Y5Q3,P41181
Q8N4F0,Q8NFG4
Q9NX76,Q16864
Q9BQ95,O14523
Q9NS18,Q96EP5
Q9H8M9,O75376
Q06643,P98173
Q9NSQ0,Q15274
Q13796,Q8WVN6
Q9P2S5,P14927
Q6VEQ5,O95190
Q9BT40,Q93015
Q9BPX1,Q9H479
Q6ZSZ5,Q9NUX5
Q8N8Q9,Q9NU53
P23378,Q96J87
Q9H082,Q7RTT5
Q9ULX9,Q15836
Q99988,Q9NQW1
O00339,Q86WI1
Q92643,Q2M2H8
O60934,P57075
O43542,Q8TAC1
P54278,Q13574
P43235,Q8NEP3
P52961,Q9HA38
P00451,Q96HW7
Q6GQQ9,P78562
Q1ED39,Q96NZ1
Q49AG3,P22681
Q9BWP8,Q9UPM9
Q15390,Q14587
P25092,P51688
O75716,Q9H0R6
Q9BYH8,Q8TEU8
Q8N7C7,P22090
P32754,P62508
Q8TDH9,P98187
Q96MM7,P20226
Q00973,P40227
A6NN92,Q05925
O60260,Q9Y2U9
Q8TCT1,Q9Y467
Q86X24,Q9BX70
Q13530,A0A0C4DH29
P78414,Q9H0F6
Q96CS3,Q6R6M4
O14556,Q96S99
Q16878,Q9Y3M2
O60830,O75901
Q9UKD2,Q96SZ4
Q68DA7,P43681
P42701,O60306
Q96NL1,P58294
Q9NXF7,Q6IPT4
O75127,O43768
P47974,P33260
Q5R3I4,Q8NI60
Q16512,O14924
P0DN78,Q03923
O14782,Q6IPT4
Q8IZ41,O75716
Q8N5V2,Q9BZ11
Q3ZLR7,Q8TF09
Q5TC79,Q9NS25
P24557,Q8N6T0
Q9Y426,Q3SX64
Q9UBP0,Q13573
P11182,Q0GE19
P30926,P56706
Q13277,O95201
P33121,Q3KQZ1
P08118,Q9BZF3
Q53SF7,Q13162
Q93008,A0A0C4DH55
Q66K79,P62244
Q5JTH9,Q6BDI9
P12525,Q99819
P35244,Q8NHS2
Q6UWV7,Q9HBL6
Q9NR99,Q5T686
A0A075B6X5,Q96RL1
P00491,A0A087WT02
Q99572,P12645
P21964,Q3SYC2
Q8N4F7,O14770
P13688,Q8N3J5
P51810,O60513
Q5SVS4,Q13439
Q9NPF7,Q8N4Q1
Q9P0M9,Q8WWG9
Q5T7P2,Q86U70
P49917,Q02535
P30203,Q6NT89
Q9NUP7,Q8N1W1
O43805,Q16533
Q13555,P32246
A6ND36,Q9H2X0
Q6ZSS3,Q9H3H5
A0A1B0GV85,Q15375
Q8TCS8,Q5T013
O95716,Q9NZL4
P52306,O60741
P30414,Q96QH2
O43826,O95436
P58340,P31213
O60220,P28715
Q96A47,Q86Y22
Q96A22,Q9NUD9
P31271,Q9NZP2
Q30KP8,P30153
Q9NQ39,Q9NQ34
Q8IWU5,O75122
P21802,Q96QR1
Q8IWX8,P29275
P14410,Q9BRQ8
P21754,Q96C86
P07205,O94827
Q9BZR6,Q8WTX9
Q3ZAQ7,Q9UK41
Q14201,Q9UG22
Q8TDB4,Q13875
P62805,Q2TAL8
Q86SQ7,P0CG41
P32121,Q9BYC9
P0DPD8,Q8TBZ3
Q8NHP7,Q96PF1
Q8IZP6,Q8NCF0
Q96P16,Q9UQ52
Q7Z333,Q9P1Z3
Q9NZ72,P04553
Q9C0B6,Q86WT6
Q9BWC9,Q96AA8
A0A075B6X5,Q8TDS7
Q86YT9,O75330
Q6PJF5,P54868
Q0VAK6,Q9UM01
A0A075B6N4,O96028
Q6UXG8,P32302
Q96A08,Q6MZM0
Q96AQ8,P54803
P0CG37,Q9C0I1
P0DI81,Q02241
O94992,A0A075B6T8
Q3L8U1,Q9NQZ5
Q9Y388,Q8N5B7
Q9H6Q3,Q96L91
Q2TBC4,P60983
P47897,P10266
Q13404,Q9UN79
A0A1B0GVY4,O15541
Q9Y6X8,P0CV99
P05129,Q9H205
Q8N3X6,Q9HA47
Q96ID5,Q96T76
Q8IZC4,O00305
P04798,Q8IZD0
Q9NPG8,Q7RTR2
Q96A72,P28562
Q7Z4L5,Q9HCC6
P21926,Q8IV45
Q9Y4L5,P11177
P10643,A1X283
O14907,O15018
Q9P1A2,Q3SXM5
Q9GZY0,A6NFT4
P0DN84,Q8WWF5
Q86UV7,Q5SSJ5
Q6EMK4,Q13886
P22914,P01106
O75390,Q5JQD4
Q92585,Q9Y2G0
Q9HCQ7,Q9Y692
Q6ZVN8,Q02575
Q96NX5,Q8N695
P35325,Q9NVK5
Q6ICL3,P13682
O00763,O00629
Q8N9Z2,P09455
Q6PXP3,Q8N109
A0A075B6I0,Q9Y2N7
Q9BYP7,P40926
Q8NH76,Q9BRC7
Q9H9Z2,Q96T76
P01880,Q9H2A9
O75419,Q53FP2
P18669,Q5T653
Q9GZZ7,Q86V20
Q9NWB7,P43363
Q92949,O94876
Q9Y2K2,P22692
Q7L8C5,Q96R84
P62861,O75874
P0CG35,P08620
Q9BVW5,Q9UDY8
Q99665,Q8NCK7
A4D1Z8,A6NI61
P48147,A3KMH1
Q9C0C2,Q6IPR1
Q9UKN5,Q8IZC7
P03372,Q9BSG1
Q8NG75,Q8NBN3
Q9UHI8,P57054
Q05940,Q495M3
Q9BYQ5,P61968
Q71RC2,Q8WWQ8
Q969H8,Q8IUH3
P05129,A0A0C4DH73
Q15573,A6NLJ0
P00395,Q8WW52
Q6PEY0,P03956
Q9Y6A1,Q15485
Q8TE67,Q9UJY1
P52179,Q99835
O75610,P14061
Q9UBG0,P29972
Q6PHW0,Q9H0P0
P56748,O43708
Q92502,Q16877
P25788,A6NC78
Q8NEB5,Q8WV28
P35372,Q9BQI9
Q02040,Q3MJ62
Q9H9P8,Q13410
P17655,Q13310
P98164,Q9NYW5
Q13087,P09237
Q9H765,Q13702
P21731,Q5VSL9
Q9BVC6,Q86Y33
P02679,P46098
Q3LI77,Q9NWK9
Q9BZW2,P23467
Q6GMV1,Q96A72
Q9Y2S7,Q86TN4
Q8N8Q1,O75955
P03928,A0PK11
P60866,Q14525
P62316,Q07001
P11464,Q8IUC8
Q96AH8,O75437
P36955,Q9Y614
Q8N2E2,P21333
Q9HCL3,O43557
P29120,E9PJ23
Q9Y485,O60330
O43920,Q8IZD4
P01833,Q9BZK7
Q9C0H2,O15165
P10586,Q8N4S9
A0A1B0GUW6,P25024
Q8TBB1,P36402
Q86WQ0,P09326
Q86VZ5,Q9BTX3
O43543,Q9UQ52
Q9Y566,Q13609
O14950,Q6UX82
Q5T7M4,Q8NDP4
Q8NH50,Q8WVP5
Q8N895,P49768
Q96RU8,Q7L0Y3
Q9UPT8,P30793
P49758,Q8NBM4
A6NKF7,Q15722
Q8TDN7,Q16572
Q9BXC9,Q96JC9
P01127,Q8NGZ0
Q9UMX3,A0A1B0GVV1
Q07627,Q6P587
Q01459,Q6UWI2
P55160,O95995
P31267,A6NHQ4
Q9Y597,P57059
Q16401,O75594
Q8WXQ8,Q8WZ42
Q8NGF3,P48741
Q6ZQN7,P59046
Q7L2E3,Q9UHA4
O95754,Q96QF0
Q8IWU5,O95834
Q99574,P33032
Q9H2K2,O95777
P04275,Q15120
Q96Q77,P29033
Q86YS7,Q96RD1
Q15572,Q5T6S3
O43813,Q13952
Q9Y6U7,Q13606
P00395,P41221
Q9BXB1,P86452
Q6ZNB6,P47883
Q13761,Q8IZJ3
Q562F6,Q86VZ6
Q9BT76,O96033
O75081,Q99638
Q8TET4,O60476
Q9NS15,Q9UBI9
Q9H777,Q96JQ0
Q9H8G1,Q86SJ2
Q9BQS2,Q5T8A7
Q9UN19,P78337
Q14534,Q9HBU6
Q8WUT9,O00167
Q9H310,Q96E39
Q9Y4Z0,Q05481
P0C628,P60059
Q6ZSM3,P07919
O94986,P29992
Q6S5L8,Q9GZN0
P60508,Q9P202
Q9C0A0,Q96NB3
Q86UP6,Q9NYR8
P51654,P14735
Q96M61,Q9HC29
A6NF36,P56179
Q15327,O14627
O60292,Q9NWA0
P37088,Q8N8Q9
Q14012,P60484
P21108,Q9BWF2
Q8N5Y8,Q9HCH0
G2XKQ0,Q9Y286
O43615,P08476
O95998,Q6IPX1
Q8IWL2,Q9UL62
Q8TB40,Q04760
Q13093,Q6DHV7
P10643,Q13423
Q9Y692,Q8TDP1
O95670,Q8TBJ5
Q5KU26,Q3C1V8
P01909,P31268
Q9NP60,Q86YV5
P51956,Q14192
Q9NZU7,Q96K78
P11310,P18084
A6NFQ2,Q86TH1
P24347,O75973
Q9BZJ8,A6NFA1
Q9NX45,Q719I0
O00327,Q8NFK1
Q12797,A6NFY7
Q9NUL5,P49810
Q15004,Q9NRC8
Q8WVE7,O43823
Q6UXN7,Q9H341
Q0VDD8,O00161
Q99574,A6NDH6
P52799,Q15349
Q8NA47,Q8IV08
Q6NSW7,O00327
P78415,Q9UHR5
P42684,O76013
Q02880,Q8WXA3
O75712,Q09428
Q9Y221,O75334
Q9H8W4,P13224
Q9UKL6,P60484
Q9BVG9,Q9NVF7
Q12980,P27352
Q9BY66,P06315
Q9BYT3,P21917
Q8TAF8,P35754
Q86XZ4,P43116
Q9NXA8,Q7Z7N9
O15392,Q8TBA6
P34969,Q9BYP9
Q8NEZ2,Q9UNH6
O95803,Q9HC97
Q96CV9,Q8NGG0
Q9H469,P54725
Q8NBT0,Q9H9S3
A2VDJ0,Q8N983
Q9NR64,Q9UBT7
Q9H9P2,P33991
O00115,F8W1W9
P43694,O60813
Q6ZWK4,P55769
Q6Y288,O75030
Q9BSG5,Q13002
Q12836,Q4G148
Q15819,P56705
Q96FL9,P61073
Q92785,O14713
Q70CQ4,P57059
O00300,Q5TCM9
O60934,Q9NUW8
Q9Y2T4,Q14112
P04118,Q8IVW8
P30049,P01763
Q12796,Q96LA8
Q07889,O00592
O75410,Q03518
Q96AP4,Q02410
A6NP61,Q5T9L3
Q96FA3,Q9H2A2
Q8TED0,Q7L5N1
Q8N423,P54725
Q9NPB0,P62263
Q8NEB9,P0DMV9
Q9BQD7,Q8TF47
P05412,Q96P53
Q9BRV3,Q5TCY1
Q5T1M5,Q53H82
Q75QN2,Q5NDL2
P52790,Q8TEQ8
Q9HB63,P24390
B5ME19,P10746
Q8IU60,P60371
Q15906,Q7RTY5
Q96BA8,Q9NTM9
Q9H7S9,P0DMU2
O95397,Q08289
A0A0J9YX35,P15692
Q9P2K6,Q6P3W2
P43320,P16473
Q68DK2,Q9Y5W7
O95562,P29375
Q16670,Q96A11
Q9UBC3,P52735
Q13077,Q701N2
Q9BYK8,O60688
Q9NS61,Q5VU43
Q14330,P51572
Q9HD34,Q9BZQ2
Q7Z7A1,Q7Z4T9
Q01064,Q9UBT2
Q6ZMZ3,P20774
P42167,Q8N531
Q9P2R3,P26232
P04085,Q8TAG5
P61077,Q15777
Q9H3S1,E9PB15
O00767,P0DN37
Q9UKR5,P24385
Q9NYB5,O15511
Q8IXQ5,O95988
A6NKH3,Q7Z7G1
Q9ULI4,Q8TF68
Q8NEG7,P54577
Q92734,P55347
Q8NI08,P24864
P49788,Q8NH49
P18827,O60479
Q9H7Z6,Q96AY2
P09067,P47914
P28221,P14316
Q02297,P27216
Q96SQ9,Q86Y97
Q9UIL8,Q9NPC3
P62829,Q9NZB8
Q8TCC3,O75489
P43005,O00567
Q8NHC4,Q99447
P29373,Q96PT3
Q9BRK0,O75586
Q9H4A3,Q08AG7
Q9Y5Y3,Q17RS7
Q9NU39,O95235
P49407,Q96NM4
Q12913,Q02108
P25325,P19526
Q9Y6I4,Q8NGP6
Q8NFW1,Q14641
P46013,Q9Y4R8
Q9P2J5,P49810
Q9Y238,Q2NL98
Q8NDH3,Q13118
B5ME19,Q15554
Q8WVD5,Q9UKF2
Q96A22,Q8WYQ3
P50458,Q8TCJ0
Q8WUH2,Q58FF3
P31270,C9J1S8
Q9BX67,P35637
Q53T94,A6NKT7
O96004,Q9UJ55
Q53FV1,Q2VYF4
Q12906,Q96SL4
Q9UH62,O60716
P32881,P01737
P42356,P61296
Q92819,O75355
P17813,Q86WU2
P14735,Q96PE3
Q96N28,P98066
Q15034,A1L4H1
Q9Y4L5,P14920
Q8NI27,Q6ZVK8
Q9NPD7,Q93038
P47992,Q9NYA4
D6RBQ6,Q92915
P55107,P20339
Q9HC97,P61106
Q9UJX0,Q8NFH3
Q96HA8,Q8WZA2
Q86UQ8,O94811
Q9UBS5,P25940
Q86WG5,Q9NRM0
Q9C0G0,Q8WVZ1
P30550,Q9H361
Q6UXV1,Q9NTG1
Q96DA0,Q96AE7
Q86SG3,A0A0C4DH32
Q15047,O43583
P31153,O15205
Q96Q27,Q86Y07
Q8IY50,Q969S6
A1Z1Q3,Q7L5A3
Q86WK7,Q8NG48
Q68CZ1,P42681
Q6P9H4,P06454
Q9H7M6,P08709
Q6UX46,Q8NCG7
Q96T49,Q86SJ2
A0A075B6H7,O75530
Q7Z404,Q69YW2
P48668,Q6XZF7
P25024,P21817
P46952,O15130
P53708,Q9HCD5
B4DYI2,Q8NH54
Q9C0E4,P30876
Q9NRD0,P17021
Q96LD4,Q6GPI1
Q9BQ65,Q53S08
Q8N428,Q86XE3
Q9BTV5,Q8N907
Q7L266,Q15835
Q9UDX5,Q96KN4
O75364,Q9BQI3
A0A0J9YVY3,Q9NPB8
Q9UMS0,Q5T5C0
P16410,Q92572
Q86UX7,Q6UWB1
Q07011,P51681
Q6P2P2,Q9UHA7
Q92564,Q68D10
Q8NDX6,Q15139
P61916,O00214
P41218,A6NIR3
Q8N428,Q9Y3Z3
P00740,Q9H788
Q96LU5,P32969
P15036,O95376
Q6UB35,P11912
Q6B0K9,Q9P086
Q8WXI3,P23409
P62750,Q49AN0
Q99469,Q9H190
Q99623,P08473
Q8NBV8,A9QM74
O14717,P03952
Q9P2K5,Q5T4D3
A6NFQ7,O95983
Q14088,A7E2Y1
Q96MB7,P35503
Q9NQM4,O75356
Q6ZNW5,Q9BXJ3
Q96HA1,A0A0A0MRZ7
Q13698,Q8IWF6
P23921,Q96IY1
Q13613,Q86VP3
P51449,Q99959
Q5QJE6,Q96CD0
Q86SZ2,Q9H3Y6
P04259,Q5SSJ5
Q8WWV3,Q86VZ2
Q8N2Q7,P14921
Q8N344,Q5VZM2
Q9UKA2,P04118
Q86UK5,Q9H2A2
Q92838,P22528
P54826,Q13634
Q494V2,Q96RF0
Q9NZ52,A6NMB1
O75969,P59190
Q66K41,Q9NYY3
Q13263,O75452
Q9HAP6,P31641
Q93098,U3KPV4
Q96N28,P42568
Q9BT25,Q9ULG6
O95715,O75817
O75044,Q53H54
Q9HCE5,Q96JM2
A8MX76,Q96QP1
Q96NA8,O76015
Q7L2E3,P20839
Q16549,Q9Y333
Q86Y07,Q9BZD6
Q7RTW8,Q96KC8
Q06136,Q9H5V8
Q9Y698,P21815
P01714,Q8TDW5
O60895,Q96SL4
Q5FWF4,O43474
Q6IWH7,P02818
Q86V85,Q9BPZ7
A0A075B6S0,P10746
Q70Z44,Q99466
Q6UWU2,P40189
P05412,Q9H3N8
Q06141,P21757
Q9NRP7,Q6NTF7
P22314,Q17R31
Q9C0K1,Q9NRF2
O94941,P52742
Q8N8Y2,P34096
P06899,Q9BZA8
Q13233,Q9NZN5
Q10587,P14598
P67936,Q658L1
Q8TDI7,O43439
Q9NZS2,O14795
Q8N1I0,Q9NS85
Q7Z4Q2,O76095
Q9H4A3,Q8IXY8
P18077,P50991
P04004,Q14586
P0DSE1,Q03519
P08588,Q9HBU9
Q9NU22,A6NHZ5
P41146,Q7Z6M2
P51659,O43681
Q9HBJ7,Q04656
A0A075B759,Q13105
Q9BXL7,P0DJJ0
P10451,Q8TCG2
Q86XW9,P20594
Q14654,O60779
Q7RTS7,Q12824
Q8IYX7,O43194
Q13127,O95388
Q96E93,P04234
Q9P2F8,Q9HBE1
P16220,Q9H2C1
P43235,P24043
P48547,O95967
Q96DB9,Q9NYF8
Q969Q4,P60323
Q9UHQ1,Q6NUJ5
Q66GS9,P10145
P15907,Q9Y673
Q7Z698,Q9NYX4
Q9NZP8,Q15642
A6NMZ5,Q8NHZ8
Q9NX36,Q9ULW6
Q9NQL9,Q13586
Q9UII5,Q86W10
P82279,Q5W0U4
Q9NPI9,A6NFQ2
Q9BSK1,Q92769
Q9NTN3,Q8IWU4
Q96HW7,E9PGG2
Q9BPV8,Q96DH6
O00237,Q9Y3D9
Q9NS69,Q96RI0
P59544,Q8NGL1
P35125,Q9H324
O75909,Q9Y2Y8
Q9BVA6,Q68CP4
Q7Z2Z1,P51784
O95427,Q9NZL9
Q9UHM6,Q76B58
Q9BZG2,P42575
Q9H511,Q8NHZ8
P20853,Q8TBY8
Q9NWZ5,Q9BRJ7
P61968,P25116
Q4VXU2,Q8TC21
P0DPI4,Q5SW24
O43379,P28223
Q8IWU4,Q7Z6L1
Q70E73,Q15084
P56211,P48165
Q15833,Q9H3R5
Q8TBF2,Q53FZ2
O14939,Q6ZN01
Q8WTX7,Q8TB61
P68543,P02458
Q96R05,Q96Q40
P0C869,O76021
Q8TBB1,Q8IUQ4
Q9UMX3,Q9BWQ6
Q9Y388,P01229
Q969W1,Q8N8F6
P40879,P84243
O60759,Q8TD06
O00463,O00155
Q9UDX5,Q8IVV8
Q9C0D7,Q96RL1
Q8NBZ0,Q8TAT6
O15381,Q9NWV8
Q9UBX8,P59046
Q5K4E3,Q5VYJ5
P26992,P53992
A6NIE9,P61981
P01834,Q5TCQ9
Q8NBZ0,O14593
O43292,P43629
P41240,Q969R8
P0DPF4,A2RU67
P03986,Q9Y4H4
O95407,Q3SY00
Q9H7S9,Q86U42
Q9H1V8,O60293
Q8WVM8,P17021
P04114,Q9H0F6
P20674,P0C7H9
Q9BRR0,O00238
P54578,P26885
Q96HA8,Q96LX8
Q9Y4I1,Q9NW38
Q4VCS5,Q12802
P10599,O96000
Q8IYA8,Q8N436
Q99551,P63000
P50225,Q9UM07
Q86YW9,O95235
Q9BXK1,Q4G0S4
P08253,Q8IYJ1
Q99650,P21810
Q9NQE9,Q9Y235
Q5QJU3,Q5T1S8
Q96A84,Q8WZA2
Q86TG7,O00459
A5YKK6,Q9Y6H5
Q9Y2W2,P84103
Q8NFP7,Q8TAC1
Q8TCP9,Q8NGG6
Q7Z7M1,Q9NPE3
Q9UI30,P0DJD7
P21754,B2CW77
Q8IYA8,A8MTY0
Q9H5K3,Q32P28
O43447,P54764
Q8NGF4,Q96QV1
Q8NCF5,Q9UL54
A3KN83,P83111
P31274,Q63HN8
Q7Z6B7,O75420
Q92565,O60304
O76083,O00255
O15438,Q96IU4
P0C7M4,Q8N3J5
Q6P582,O60308
Q8TCX5,Q9NTG7
Q9NRC1,Q8WV07
Q12873,Q9H091
Q0VGL1,Q9NRC8
Q6ZMB0,Q9NYQ3
O60279,Q76L83
Q13635,Q8N144
Q9UKL3,P32455
F8WBI6,Q5W0Q7
Q02447,Q8IUC0
Q99807,Q96KN8
O15391,Q5DID0
P98066,Q8IVU9
O95502,A0A1B0GX56
P53041,P16591
O95500,Q9NQS1
Q9Y619,Q6PF05
Q96ID5,Q3MIT2
O00763,Q96BS2
Q8N0Z2,Q9HCG7
Q5T2D2,Q92934
Q8N9R8,Q9NSA1
Q2TAL5,P26022
Q9C0K3,Q9P2S5
Q27J81,P38432
Q86VW0,Q9H0U6
P23415,A6NGB9
Q9NZM3,Q02643
Q96Q15,Q7Z4S9
Q8NFU5,P36402
P62195,O00590
Q6HA08,Q9P2B2
Q15697,O75444
Q9C0H2,Q5JRA6
Q8IZ08,Q92764
O00198,Q8TD86
Q8NB15,P13796
Q5VV52,Q6ZVX7
Q9NT62,Q9ULV0
Q9UPZ6,A0A1B0GWH4
P35268,Q03403
Q8TCW7,Q86SG2
P07492,Q13057
Q9BVI0,Q8TBE7
Q9HD33,Q9H3E2
Q9NRA2,Q6NUN9
Q9UHE8,Q96A56
E9PJI5,Q9BRF8
Q13572,O75683
Q5RKV6,Q92562
Q99929,Q13410
P18433,Q9NUU6
A1A5B4,P01266
P04733,P51688
Q8TC41,B7ZC32
Q9H156,Q16827
Q8TA94,P54136
Q4ZJI4,Q12948
O15228,Q8N6W0
Q12899,P42702
O14745,P63130
Q5FVE4,Q09327
P0C2W1,Q8NEV8
Q9UBW7,Q5VV42
A6NCN2,P78337
Q8N1P7,Q8N3T1
Q9H6L5,Q7Z7B1
Q86X60,P0C025
O43613,O00512
P55072,P13164
Q9NRE1,Q96BW1
Q9P281,A1KZ92
Q6E213,Q9UBF8
O14682,P61952
P25090,Q9NSA0
Q13443,Q902F8
Q9UPW8,O15164
Q96AH8,O95057
P15090,Q8NHZ7
P40394,O00270
Q9Y5I0,P63119
Q8WW52,Q52LC2
Q13214,P57682
Q9H9G7,Q5TGU0
Q69383,O75335
Q96F25,Q9BZF1
Q9BQG1,Q8N4F0
Q8WUP2,C9JBD0
Q05932,P14410
P01861,Q9BYT3
P42702,P81274
Q0D2H9,Q96A83
Q8N428,Q5VWG9
P14598,Q969E8
Q7Z3J3,Q8IVL5
Q9Y5Y4,Q8NG95
O60858,Q9H2X6
Q9H1E3,Q03060
Q9H840,P16662
Q6ZMS7,O14798
Q8TBH0,Q96EV8
O14793,P49842
O95453,Q9NYJ8
Q9NVW2,O60673
