P00352,O60356
Q14693,P01100
Q5TC82,P01375
P10253,Q14697
A0FGR8,P03372
Q99797,Q8WWW8
Q9HD34,Q13825
Q13489,P50748
P27695,O43491
P62330,Q9NW97
Q9HCH3,Q99747
Q8WXH2,Q8WXH5
Q96S06,O95803
Q12772,Q9Y5E6
P49841,P15121
Q13283,Q8TCG1
O15294,Q86X29
P04049,Q9NRH3
P18077,P46782
Q6IAA8,Q8NI08
Q9NVI7,P05141
P17174,Q6UXN9
Q96HA8,O95259
Q9NPJ4,Q96F86
O14880,Q6UW68
Q7Z3K3,Q7Z6I5
P62753,Q9Y221
Q13155,O15212
P28074,P78345
P49792,Q9Y5P2
P11245,Q9NQZ5
Q16595,Q08257
Q9HC29,P08590
Q29RF7,Q9Y6G3
Q13310,P42694
P08195,Q9Y2Q3
P42858,P30049
Q9BRS2,P17844
P13569,P13645
O75874,P52209
Q9UBN7,P04350
Q8NHQ1,Q6ZN55
O95994,Q9P2J5
Q08357,Q86X19
P63208,O75592
Q8NHQ1,P55040
P03372,Q96JP5
P10147,Q9Y5B8
Q5T0W9,P20338
P01112,O15162
Q13541,O60573
P19320,Q8WXE9
P57075,Q92764
Q15019,Q16204
Q5S007,Q9BPW8
P14136,Q13153
P16070,Q8IZE3
Q15058,Q00536
Q15077,P18859
Q14151,Q9NQL2
Q16543,P22626
P24723,Q8IWT0
Q8NI38,P31249
P13727,Q9UNW1
P62070,Q96NY9
P30411,O15444
Q8NBJ4,O14493
Q8TDD2,P56179
P11940,P22314
Q86VK4,P0CAP1
O15379,P49716
P61158,Q13045
Q15907,P62820
Q8N3V7,Q9Y6M4
O60674,P78324
P26373,Q8TB96
P61218,Q06323
O15047,Q5VWQ0
Q13526,P61978
P67936,Q01628
P19838,Q8N8E3
P11177,Q9NTG7
O95817,P13693
P45983,Q9UQV4
P31943,P51965
Q9NTJ5,O95196
Q9BQD3,Q9NQV5
Q9P0J7,Q8WXI8
Q8TAA5,P22033
P40692,P42574
Q9NZI8,Q5T7N2
P27540,P28300
Q9NQZ8,Q9Y2P0
Q86YH6,P14324
P55210,P32456
P62745,Q13277
P78317,Q15916
O43187,Q99836
Q29RF7,P80370
Q00610,Q8N9I9
Q9UKB1,Q9Y2Q9
Q9BXM7,P42766
Q9BW27,Q8NDX6
P35222,O14745
Q9Y3C5,Q8N5S9
Q5JXX7,Q96F15
Q96J02,Q15366
P78314,O75147
Q96L93,Q9UJX6
O60885,Q9H0A0
P51148,P17302
P01730,P13473
Q99615,Q3B7T1
P23588,Q9C030
P49411,Q6NT76
Q12955,Q12979
Q8TBX8,Q96JC9
Q9UBK5,Q15768
Q92993,P60411
O95602,Q9UBU9
Q92731,Q13112
O00148,P0CG08
Q96AG4,Q14126
P62851,O00567
Q7Z6E9,P00738
P54253,Q04727
P53350,Q9HAW4
P07858,P11717
Q71U36,Q8NEG4
P62258,Q9UQ35
Q6L8Q7,Q9UGI0
Q96FW1,P30520
P01106,P40939
Q99742,Q9HBZ2
Q96D59,Q92870
P78317,O00410
O75396,O00559
Q9ULM3,O95600
Q92522,Q8IUE6
Q92615,Q9BZB8
P62993,O95373
Q9BYN8,Q9Y3D7
Q9NQC8,Q2M329
Q13291,Q92918
Q05639,Q96AD5
Q86X19,P22059
P05067,P09917
Q99496,Q02878
P03372,Q8TBZ3
Q05655,Q9NWD9
Q6AI08,O60676
P35222,Q9ULB4
Q14186,Q86YT6
Q96A22,Q99755
P26373,P60866
O14964,Q96KQ7
P07900,P10809
O15118,Q9NQC3
P78317,O15360
Q9H7E9,Q8ND90
P62491,O75410
Q16620,Q9HAN9
O75251,Q7KZN9
O14757,Q14201
P15880,P61081
O75717,Q9HCH3
P98170,P61024
P41235,Q06330
Q9NX40,P13073
O60885,Q5VZE5
P12830,Q9Y6R0
O75431,Q96AG3
Q13263,Q9UMR2
Q9NY12,Q92914
Q96KC8,Q6EBC2
Q9HBV2,Q8IU60
P28324,Q02363
Q08379,Q9BQ89
O75390,Q9Y3D3
P35609,Q9UBL3
Q9NX05,Q53GS7
Q92499,P04908
P27797,P20160
Q86X27,Q5VZ89
Q96CV9,Q8TA86
Q8N3V7,Q6WCQ1
Q9UBU9,Q8TEP8
P49368,Q9NWS0
P39019,Q96PM5
Q6ICB0,Q8IYU4
Q9UNS1,Q99788
Q9Y6K9,P14735
P14136,Q96BZ8
Q9NRD5,Q86Y79
Q96A22,Q8IUW5
Q8NHQ8,P31146
P30203,P19447
Q9H313,Q8WVC6
O75031,Q5T619
Q09028,Q96KB5
O96018,P55789
O43889,Q96JW4
P54252,Q9Y5A9
Q9BQB6,Q96KR6
Q14244,Q8IYB3
Q00987,O95831
P07195,Q96KP4
Q5VVX9,Q8WU17
Q5VU43,P49748
Q9BXS4,P61073
Q7Z4N8,Q9NZ72
P50402,Q9H1E5
P22090,O75069
O00220,Q15669
Q69YN4,P09884
Q9NZA1,O15247
Q9H2P0,Q8N6T7
P48735,Q6B0I6
P61764,Q86W47
P43005,O60488
Q9UBP4,Q5T2N8
Q69YN4,Q9HCM3
Q15006,P20839
P62341,P34972
Q86VM9,P42696
O95292,Q9BXW6
Q8IXL7,Q15323
O60341,Q9Y250
Q16082,P54296
Q9BSQ5,Q96PZ0
O95672,P13747
P05067,Q0VG06
Q14207,Q9Y294
P39019,Q8TBF4
Q6VN20,O14960
Q13283,Q9UBI1
Q9H2U1,P62847
P10412,Q659C4
O60462,O60403
Q9Y279,Q63HN8
P08621,Q9NPE3
Q9UL15,Q53G44
P08238,Q9UNE7
P13385,Q8IWV8
P19012,Q9UGJ1
Q09472,O60341
P55769,Q9BWH6
Q9UBS4,Q8IYH5
P47929,Q00005
P54253,Q96RD6
Q15262,Q495W5
Q9UER7,Q71DI3
Q93009,Q9BZR8
P03372,Q16698
P19784,Q9P031
Q96FV9,O43818
P31947,P98177
P48729,P11142
Q9UKX7,P05455
P45984,Q15811
P62745,O94804
Q969G3,O95644
P01116,P78410
Q13873,Q01151
Q9H7B2,Q96K80
Q15717,Q14103
O43159,Q9H0A0
Q12982,Q7Z465
Q03518,O00400
Q9NPL8,Q1HG44
Q9H0W5,P46940
Q6S8J3,O96013
O95235,Q7Z7L9
O15379,Q08623
P11908,Q9BX63
P50222,Q9Y2K6
Q9Y399,O43474
P47756,P05412
O95863,P46777
Q92614,Q13045
P26441,Q96N21
Q04917,Q9UIH9
Q14257,P60468
P61981,O60333
P49137,P09917
Q9Y3A2,Q8N268
O60885,P49459
O95816,Q9UJF2
O95696,Q9H4I3
Q7Z3K6,P62807
P61956,O15226
Q9HAK2,P30740
O43889,Q9UEU0
Q8WZ42,Q5QNW6
P27635,Q9NX20
P05067,Q08AM6
O75342,Q13106
P10275,P17676
Q96RD7,Q96A33
Q8N3F8,Q9H9F9
Q15058,Q9H0H5
P19174,P23677
Q9Y572,Q9H808
P28360,P35548
Q15796,P61247
P30825,P80303
Q96LA8,Q8IZV2
P61956,P43686
Q9P2E9,Q93079
Q6P2Q9,Q15323
Q92793,P14653
P49450,Q5VWG9
Q9BZL6,P08637
Q5S007,Q16531
Q9UBS0,P62424
Q92574,P51948
Q13363,Q13151
Q13363,P02768
Q9NUM4,Q8NBS9
P32320,Q96CS7
Q96FW1,Q13404
O75323,Q9BQE5
Q5JTZ9,Q5VWZ2
Q53S33,Q9Y3E2
O94874,Q14498
P07910,Q15287
P25054,O15020
P62841,P62913
Q9Y5Y5,Q9NY72
P20226,Q9ULM3
Q15149,Q8WYP5
Q9NQT4,Q12888
Q96PM5,P46777
O00329,O14807
Q7Z2W9,Q9NSE4
Q9UBB9,P0CB47
P05067,O75956
Q9Y2H1,Q5MCW4
P12931,P34741
Q96Q45,Q969S0
Q9BYV2,Q8WY36
Q9H7H0,P56181
O95696,P50548
Q99623,P36776
Q13585,P34741
Q99759,P46934
Q15629,Q02747
P09958,O43813
P51153,Q9H9S0
O95793,P54646
P10912,Q15369
Q9UFF9,P60321
O00567,P55198
Q92900,Q9NRA8
A6NEM1,Q9P209
P05023,P04150
Q92731,Q8N3E9
P06241,O14492
P62805,Q96GN5
Q9Y2W2,Q8N268
P09758,P42345
P36897,Q9UKG1
P62491,Q86UP2
Q7Z4W2,Q00587
Q9NTU7,Q9UIW2
Q14289,Q13191
P53667,Q9BWH6
P14866,Q6YP21
Q14151,Q676U5
Q13501,Q9UH77
Q14839,O94776
Q16864,P38606
Q15070,O14842
Q8IXB1,Q15084
Q9BTN0,Q9Y2A9
P22087,Q2NL82
Q8NCB2,O14617
P62304,O95400
Q14126,O60664
P12235,Q9NPI1
P52272,P55795
P04259,Q96JN8
Q13616,Q01081
O15294,Q9H9L4
Q06587,Q9ULD2
P43307,P50991
Q13107,P30566
P42574,P45983
P26367,Q9H322
P78347,P68032
Q9Y3I1,P45984
Q13216,Q9P0J0
Q9Y275,Q5SRE5
O00165,P20718
P27361,P17676
Q96RK0,Q5UIP0
Q07955,Q6DKI1
Q13190,P11712
Q12800,O94832
Q9Y5X3,Q30KP8
Q9NRW4,Q99733
Q9UNY4,P43243
Q15717,Q96IK5
Q09028,Q9UBN6
Q9UER7,Q9H7L9
Q92538,O60749
P17302,P30518
Q9GZM8,Q9UK11
P11498,P63172
P61956,Q01167
Q9P015,Q13595
P17028,Q3MJ62
Q15303,Q9UKW4
Q9Y3B7,Q9ULY5
Q5TC82,Q8WXX5
P62899,Q9UP38
Q9NQC3,Q13137
Q9BU76,Q9BRS2
Q96CF2,P18206
P40227,Q9C0K7
P14618,Q9BRV3
A6NEM1,Q9H4E7
O14503,Q9Y5V3
Q92886,O75688
Q99798,P21695
Q9ULL4,Q92854
Q9BRU9,Q8NDF8
Q9UBS3,Q6UWY0
Q15058,Q8NFH4
P62487,Q96RS6
O95985,P20585
Q13077,Q02223
P47897,Q8N5R6
Q9C0C7,Q5QP82
Q15149,O15055
Q9Y5B9,Q92541
Q96T52,O43933
Q9H490,Q5QGT7
P48651,Q8WVV4
P28070,P28074
Q12769,Q96EE3
P06400,P43686
P15311,O75083
Q01860,Q01780
Q96B97,Q13191
O75787,P18510
O95295,Q12934
Q3LI76,Q64LD2
Q9UBX5,Q8IYI8
Q9H2H9,P00403
Q9UI10,Q9Y5Y2
Q96Q45,O75841
Q13586,Q86X19
O43815,P20155
Q99700,Q06787
P62330,P53365
A6H8Z2,O15499
Q13501,Q12923
Q6ZNH5,Q8IUG1
Q9UBL3,Q15723
P51151,Q9NUM4
Q3V6T2,Q9BY84
P50750,O43719
Q13439,O43427
Q9Y265,P01106
Q6PJG9,O75146
Q9NQC7,Q5VT06
Q15185,Q96J94
P01106,P45973
Q12906,O75683
O15226,Q9UHF5
O00308,Q9BQG0
P84095,Q96QD8
Q14008,Q15649
Q69YN4,O15269
P04637,O94806
P00519,P42684
Q07889,O60239
Q13509,Q9H4B7
P25774,O60613
Q01085,Q92904
O00501,Q969S0
O43242,Q8IZD9
Q14669,Q13564
P48047,O43181
Q96QT4,Q6ZMZ3
P04150,Q99075
P22059,Q6KB66
Q6PEY2,Q9BVA1
Q13823,Q96Q89
Q15717,P78414
P07900,P25705
P06239,P29317
Q08379,Q8TEC5
P04637,P18847
P58557,P02144
O60356,P12270
P09038,P23258
P06396,P14060
Q15382,P46059
P14618,P00519
Q8IVT5,P14550
P26371,Q9P0T4
Q9UJV3,Q9HAC8
Q4G0J3,P62807
O60641,Q7Z699
P18621,Q9Y388
O75694,Q02487
O43318,O14920
P17612,P63173
P20333,Q9BQG0
P01106,Q9UGJ1
Q96A22,Q7Z2W4
Q00987,P35579
Q9H4E5,Q9ULK5
Q96KC8,Q14573
P48735,P23434
Q9UMX0,P06213
P00533,P62269
Q7L8L6,O14842
P53621,Q9NTJ5
Q9BUQ8,Q8IYB3
Q8TDN6,Q07020
P42858,P36956
Q9HD43,Q7L5D6
Q9UII2,O00584
P25098,P68371
Q9Y5L4,P43243
Q49AN0,P33992
Q9H7H0,Q8NBT2
Q13620,Q53G59
Q9UBU9,Q10472
P49257,P31930
P19338,Q71DI3
Q96AX1,P46020
Q96EY4,Q8NAV1
P11055,Q6A162
P04899,Q86UT6
P01106,Q8IY17
Q8IYL2,P00740
Q01085,Q9BY78
P11362,Q12834
P00519,P01024
Q16629,O43896
Q96AG4,O60285
Q15388,Q9GZY8
P61619,Q16849
Q9NQH7,Q6EBC2
Q07002,Q96MA6
Q13214,Q6ZRY4
P60866,Q9Y5A9
Q86VP1,P33176
O14901,P07237
Q93062,Q8N831
Q8TDY2,P22626
Q8WTR2,Q7Z4V5
Q8N386,O95393
P60709,Q8N0Z2
Q99496,P67809
P08243,P54253
P37840,Q9H2C1
O15523,A2A3K4
O95816,Q8IWD4
P14866,Q9NZ94
Q13263,O75807
P00533,Q9NS86
P32246,O75608
P41002,Q92598
Q13347,Q9UGI8
P04637,O75352
O94811,Q9UKL6
Q5T9A4,Q7Z2W9
Q13451,P27361
Q92630,Q6IS14
Q71DI3,Q9HCI7
P29353,O60341
Q3SXR2,Q16656
P40939,P68371
Q9Y240,Q9NRR4
Q14247,Q8IYI6
P30291,Q6ZW49
Q8NBM4,Q8IWL3
P17612,P16220
Q9H444,Q9UKA4
O95994,P25940
Q9Y342,P41146
P55795,Q969V4
P08779,Q92905
O60216,Q04637
Q14247,Q8N4C6
O75533,Q96I25
P36873,Q9Y448
Q07666,Q8N3X1
Q8TCJ2,Q96GX1
Q8N3L3,O75971
P08559,Q9BQ52
P14138,O95407
Q9H4M7,Q9NS91
P15311,Q9UKN8
P30048,O95600
Q96MH2,O60563
P12035,Q00839
P62847,P62857
P02768,Q92769
P31689,P10606
Q9HCE5,P13639
Q92993,O43307
Q6R327,Q969U6
Q9ULC5,Q9NUH8
P46100,Q96L73
Q8IZ41,Q9UNT1
Q07021,Q9NVS2
Q92731,P16455
P25788,P19320
O15393,P51805
Q9Y385,Q9P2W7
P68366,Q8TF05
O60830,Q9BYV6
O00567,Q9H6F5
P30048,Q9BXS6
P56524,P25208
O43181,P03905
Q9UBU9,Q5T8D3
P27695,Q9NS37
Q15834,O95990
Q03135,Q96QZ7
P13569,P23193
Q86UE4,Q6Y2X3
Q9NR12,O14492
P34897,P54886
Q9P1Z2,P53611
P49768,O00300
P82933,P13073
P35580,Q9NWA0
Q09666,Q9NQC7
P03372,Q92576
P53367,Q9UQV4
Q99459,Q9NVU0
Q6UX01,P45974
P60410,Q96S52
P42766,P46781
Q14498,Q9NS69
P62805,Q96QE3
Q9C0J8,Q13595
Q92859,Q6ZVN8
Q9Y2I6,Q9BY89
P04637,Q7Z3T8
Q05682,Q9P2N2
O15519,P58107
Q9Y281,Q9Y316
Q15274,Q01826
O75376,O43255
Q15717,O60783
P04843,Q9Y6I9
Q6IQ23,Q15633
P42858,P37173
Q16478,O43292
Q9Y230,Q8NBZ0
P17987,Q9UGI9
Q96RN5,P53992
P07949,Q13308
Q09472,P20701
Q12789,Q12952
Q96HY6,Q8IYD1
Q9UHB6,P60709
P09651,Q9UBS8
Q9UKV8,O94967
P29350,Q13094
P49023,A7MCY6
O15105,Q15750
Q9UKE5,Q8N3E9
Q9NQB0,P11308
O75496,Q14566
P60763,Q9BZF1
P61981,Q14677
P0C0S5,Q9Y2K1
Q00765,Q9BQB6
Q00839,Q9Y6X3
P46781,P32969
O75369,P11831
A8MTZ0,Q3SYG4
P22061,Q7Z6Z7
P14866,Q8N5Z0
Q15542,Q9HBM6
Q96G21,Q9BSG1
Q9ULP9,Q8N6N7
O14964,Q9P2W7
Q9Y639,O15255
Q02241,O75340
Q3LI76,A5D8V6
Q15058,P63167
P23511,P34897
P15172,P49427
P54725,Q8N543
Q71U36,P28068
O15164,Q68DI1
P98172,Q96QU8
P28340,Q9UBT6
P49116,Q8N1B4
Q92597,Q8N488
P63165,P53007
P49792,P60228
P09972,Q9NTK5
P61964,Q9H8H0
P27918,Q8IUC1
P22001,Q8WWG9
O95858,Q99624
O95619,Q86VZ6
Q08379,Q15561
Q92731,Q9Y3Y2
O00159,O75083
Q8NBN3,P19075
P67775,P36404
P78371,Q96JB6
Q9Y2R4,Q16778
Q9Y297,O14497
Q05925,Q6ZW49
Q9HCH3,Q9NUK0
P03372,Q9H8Y8
O76024,O95256
Q8NFF5,Q00796
Q86U70,Q96RS6
O15061,Q9BY11
Q96CS3,Q5T9L3
Q9UKN8,O75807
P46108,P17948
Q01628,Q9P265
Q9BQG0,P62906
O75031,Q13835
Q86VM9,O43572
Q05639,P42858
P62244,Q9UL40
Q12849,Q02543
P45983,P50991
P46781,Q9Y4C8
Q8TCD5,Q3MIN7
Q9H6Z9,Q14204
P50402,P53671
O95292,Q86WH2
Q15022,Q92922
O60336,Q9BYR7
O14842,O75146
O43493,O94822
Q13233,Q9UBZ4
O96019,Q6P4R8
Q01844,O14908
Q86YC2,Q4ZG55
Q15058,Q7Z7A1
O75909,Q6ZW49
Q9NZR2,O95968
P35226,P48643
Q9BT09,Q9Y2A9
Q9P2P5,Q16513
P53804,Q9BY84
P35613,Q9Y639
O14763,P43005
P23528,Q16659
Q8WVQ1,Q9NYP7
Q9Y371,O14925
Q9H492,Q15424
P23528,Q14684
P11142,Q15051
Q69YN4,Q6IE81
P11142,P42677
Q03518,O43889
P99999,P02750
P62829,P60484
Q9Y512,Q9NWS8
Q9GZQ8,O75340
O95602,Q5T7N2
Q9BZW2,O75208
Q9H944,Q8IUR0
P27824,O14656
Q5VTR2,O43542
Q99558,P62917
O75182,P51610
Q96AQ6,Q96TA2
Q15843,Q8TB52
P10586,O43156
P43353,P17987
P07195,P17677
Q99816,P49327
Q13153,P68400
P68431,O95619
Q01167,P49450
Q6N075,Q6UWB1
Q16740,O75380
Q12906,P50914
Q9P0L0,P14854
P62081,P39019
Q06787,Q07021
P02751,P14866
O60356,P00533
Q9NRC8,O43592
Q01469,Q9NPG3
P28072,Q9UNM6
P46940,P55072
O43663,P00403
Q6NYC1,Q4G0J3
Q15038,Q9Y2X8
Q5T700,Q96K12
O96000,Q8IWF7
Q13618,P22830
P29083,Q9UMX9
Q96CF2,P34896
O95070,Q4U2R8
P11217,O15121
P17028,Q6PK04
Q9UK32,Q8TDZ2
Q9H4M9,Q96F44
Q9Y580,Q9NPD3
Q8NHQ9,P62807
O00468,Q14240
P98172,Q96HH4
Q92598,P20749
Q92973,Q13469
P63000,Q12769
P13569,O14579
Q9NR77,Q9Y282
O95985,Q9BUP0
Q13489,Q9BT78
Q9UQM7,O60266
Q9UL51,O60741
Q9NQC7,Q9Y520
P11441,Q9BV68
Q8IWL3,P20248
Q96CF2,Q8N5F7
P55196,Q5JR59
P27708,Q9UQL6
O76015,Q96SN8
P04637,Q8N680
P68133,P22681
Q9H8H2,Q14512
P06576,P60520
Q9HD42,Q9UN37
P62917,Q13148
Q9Y3E0,Q13488
O14733,Q8IUD2
Q12873,Q9NX58
P50750,Q96PK6
Q14318,Q9NY72
Q16630,Q9HD26
P17612,Q16820
P22735,P48539
Q5H9R7,O00221
P57078,P50502
Q9UKE5,Q15008
P02452,O00339
Q12800,Q9BZG8
Q15058,A1L390
Q9BRV8,Q14BN4
Q96QE5,Q9NVV4
Q8NDV7,Q96I24
P09758,Q5JWR5
Q04725,P55771
P40222,Q5T8I9
P19022,Q9ULT8
Q5S007,P30050
Q9Y282,Q5BJH2
O00214,Q9NT99
O95503,Q5VW00
P47755,Q13829
O15212,Q9NUG6
Q13619,Q9UGI8
Q8IY67,Q8TAP6
P41223,O75934
A8MVS5,Q8ND76
P62330,P67812
Q13618,O43237
O75569,O43422
Q9UK80,O94967
Q8TBK6,Q15528
P17302,Q658P3
P36894,P15260
Q13257,Q14164
P04844,Q6ZWT7
Q12873,P78563
Q1MX18,Q9BXF9
P08621,Q9H0D6
Q13451,Q13557
Q6NT76,Q8TAU3
P01730,O75791
Q9H8V3,Q969Q0
P02768,Q16531
Q02083,Q6UWQ5
Q6UX01,O15270
P00533,P46977
P13569,O95793
Q86WV1,O15534
Q15435,Q8TEC5
Q6Q0C0,O00339
Q9NR56,P16401
P10586,Q9UMR7
P31946,Q676U5
Q6L8G8,Q9BYR3
P05067,P49638
Q9Y639,Q7Z3U7
Q9UHB6,Q9NYL9
Q15029,Q8IUD2
Q9UPQ9,P29558
Q14008,O00555
P01877,O95377
P14866,O95169
Q9BYD3,Q8NCN5
O14874,O60906
Q12931,P08559
P04637,P06753
Q9Y2Z9,Q86SX6
Q96HE8,Q6UX40
P42166,P55317
P36952,Q4ZHG4
O43402,Q9P0T4
Q07820,Q53RT3
Q9P1A2,Q9NVN3
P00533,P21796
P61011,Q9NTJ3
Q9Y3B7,Q14498
P08473,Q0GE19
Q96KQ4,O43295
P20290,P62807
P27348,O95793
Q02543,Q96DA6
P24928,Q9UNH5
Q13043,P01591
Q9NZC7,Q14165
P27695,O95070
O14639,Q8NF50
P13727,O43278
P25791,Q96C12
Q8NA54,Q86SG7
P08684,P20815
O14980,Q6PD62
P58546,P62857
Q04917,Q8WWL2
Q6UX06,Q9BQT9
O43924,P01857
Q969M3,Q00765
Q9HB20,O95988
P40337,P31749
P78371,P15313
Q9H444,O43707
O95793,Q96A33
Q9C0F1,Q86VQ0
Q15717,O95628
P08621,O00746
Q14181,Q86U06
Q9BZE0,P10398
Q92552,P48634
Q96CF2,P62266
O15466,Q96FL9
Q01860,P37108
Q9NXI6,P40426
O00499,Q08211
Q2HXU8,Q14332
Q00610,O75674
Q8NBF2,Q9HC21
P69905,Q15051
Q5VTR2,Q8N0S2
Q9UPX8,Q9H0F6
Q8WVZ9,Q9UDY2
P16333,P51636
P00519,P61981
Q13573,P34931
P19838,P62841
Q99496,Q92804
Q16659,Q9Y6C9
P62263,O95376
P43358,Q8TC84
P35241,O94854
P48735,P62633
P52198,Q5EB52
Q9NTZ6,Q9NPL8
P53355,Q8IZR5
O95071,Q07021
O95071,Q9C0C7
P15498,Q13148
P02686,Q99683
P55081,O95198
P01106,P13489
Q16665,P46531
Q9UHX1,Q14498
P00533,P05067
Q13158,Q9UPY5
Q8WWY3,Q9BXW6
Q9H9S0,O00763
Q9Y3I1,P62851
O95983,Q9HCH3
Q9NYZ3,Q9NRJ7
Q86U44,Q9H0D6
Q9Y2R2,Q13114
Q13330,Q9H334
P27105,Q9UIQ6
O15016,Q99707
P00488,P08697
P22735,Q96GX9
P62875,Q9UL03
P14868,Q13263
Q9UJX6,Q8WWL7
P05067,Q9H7P9
Q02383,P08118
Q96HY6,Q13823
Q02978,O15245
Q9H4M7,Q14137
P49023,Q9BYD3
P62491,Q5R372
O00712,Q92585
Q14558,Q9UKB1
Q92597,Q9Y696
P04899,P25024
O75152,O75147
P09486,Q15582
P25786,P68371
Q9UMR2,Q86X59
P07948,P01023
Q9UHB6,Q04917
O43711,Q8IWZ5
Q96JN0,Q92800
Q9UHD9,Q8IVU3
Q13501,Q07912
Q13084,Q9Y5T4
P23528,P35637
Q12983,Q8N5M9
P26639,Q8IU60
Q15058,Q99729
P31947,O00410
Q13501,Q9Y6G9
O95243,P07476
P47756,Q14498
O00165,P40855
O95235,Q8IWA0
Q9H4M7,P68366
Q07021,Q5HYK3
Q8IWV8,Q8NA77
P61587,Q8IUW5
Q8NHJ6,Q96MT1
Q8IVD9,Q15393
O95816,Q9NUK0
P16104,Q01831
Q9NVV9,Q96SI9
Q9Y371,O43761
Q9UI12,Q6P996
P15880,P60033
Q15717,Q96Q89
Q9Y3C5,Q13485
P42892,P21217
P04637,Q6JQN1
P30550,Q6ICH7
P03372,P49821
Q9H1C4,Q8TC07
Q12931,P35754
Q96T76,Q8IZ69
O14929,Q9H0Y0
P30050,O15294
P27824,Q15109
Q9UK08,P06703
P14151,P08603
O15399,Q12959
P03372,P11166
O95793,Q9P258
P43686,P28566
Q92731,Q9Y3Q3
O60885,Q13347
Q969Q0,Q86V97
Q04206,Q92598
Q15653,Q8IWP9
Q13547,P00338
P49840,Q9Y3Y2
Q9NRG0,Q8IZU0
Q13485,Q2NKX8
P03372,P61421
P10515,P07814
Q5H9R7,Q8N8A2
P84095,P28288
P08621,Q9BWJ5
Q13315,P37275
Q6PCB5,Q8TAT5
P51148,O60499
P61221,P38606
Q96HT8,Q13895
Q9BX68,Q9NRX2
Q9H9T3,P00558
Q13489,P15880
O00560,O76083
Q9P0S3,Q9NYG8
P51965,Q8IYW5
Q495M9,Q9Y6N9
P84098,P62913
Q9Y266,Q6ZMY6
Q3ZCQ8,P15735
P27487,Q07325
P55072,P55957
Q13618,P40937
P32322,A6NJ78
Q12797,Q15155
Q8TCS8,Q00059
Q9H4M7,O94874
Q06187,O60331
O14949,O43920
Q9H7H0,P82663
Q9H8V3,P13797
Q9HCN8,Q92791
P29034,Q99856
Q9HBR0,Q13485
P13861,Q5VU43
Q92667,P30519
Q13309,O75665
P84243,Q9Y5B9
Q9BWH2,P01009
P49674,Q14995
Q86UY6,Q5T5U3
P29034,O75688
Q99759,Q9BUF5
O00214,Q9ULI3
P29084,P13984
Q9H7N4,P19388
P46734,Q8N6T7
Q9BXM7,P33121
Q9UBC2,Q12955
P45984,P25942
Q00577,O43818
Q15843,P68371
P05023,O00560
Q15047,Q12972
Q96G25,Q96HR3
Q9HCK1,Q96BT1
Q7Z5P4,Q6ZUI0
P09211,Q9BYR6
Q5S007,O75152
O00167,Q92734
Q7KZI7,Q7L804
P50607,Q6GMV2
Q3LI64,Q13555
Q14257,P13051
Q06787,Q9BXF3
O15400,Q9HD26
Q562R1,Q96DD0
Q99567,P24386
P01009,P02790
Q9H8V3,Q5H8A4
Q04206,O14543
P68431,P09493
P56556,O95169
P08311,P55210
O60244,Q9BUE0
P30405,Q9BVS5
Q6P1M0,P04843
Q9H0W5,O60749
Q12906,Q12965
Q92731,Q8IZL8
Q9BUF5,Q9Y6D5
P67812,Q16790
P18887,Q13569
P27348,Q13370
P50750,P50990
P53041,Q8NFG4
Q96RK0,O75821
P34897,O75123
O75400,Q9NY93
P17844,Q15788
O60674,P27986
Q2VPK5,Q9UJW2
Q9Y5A9,Q86TB9
Q8N7B6,Q96D15
P13667,Q8NBJ7
Q9Y282,P48230
P67870,Q8TA86
P04899,O00574
Q96B97,Q9NP74
Q9BRS2,Q96GQ7
P60953,P62633
Q15233,Q676U5
Q05513,P29692
Q96D09,Q9UBF9
Q7L2J0,P83731
P04637,Q9UHD8
P17021,O75096
Q7Z417,Q9H169
O43242,P04629
P50454,P51587
P13569,Q8WUY1
P12830,Q75N03
Q8WVJ2,Q8IZK6
Q9Y3S2,P35659
Q9NTX7,Q9H2G9
Q06203,P10155
P53350,Q9UPY3
A6NI73,Q9UIW2
Q96L33,Q15147
Q9BXW9,Q7Z3K3
P27824,O95159
P14625,O94761
Q8NFF5,Q99956
Q96FN4,Q8NE79
Q9NQB0,O14593
P61081,P62318
P15153,Q96S66
Q13595,Q8WXF0
Q5J8M3,P01148
Q99653,Q9P0N5
P49447,Q8TAZ6
Q14203,Q9UHY8
P06733,Q02218
Q6VMQ6,Q15003
P12277,P55060
P61956,Q6P4F7
Q9UNY4,Q12798
P15153,Q15758
Q8N680,P62306
Q53GQ0,P49116
P62079,P05067
P10599,O00429
O43493,P62910
P41235,Q9NS73
Q9NPC3,Q13099
Q9BXW9,O75223
Q9HCE1,Q9UPR3
P62805,Q9NZ01
Q9UPW8,Q9UPA5
P51532,Q9NZC7
Q92748,Q9NS73
Q15262,P98153
O15397,Q8WUK0
P00533,P33992
P17612,Q92747
Q9HB58,O95251
Q96HY6,Q92665
Q9BPX1,Q9BTZ2
Q5JR59,Q6ZT89
P60328,Q16348
O95994,P20042
Q9BRJ6,Q99612
P68104,P34969
P23468,Q5FWE3
P05067,Q8WYQ5
Q86VM9,Q9UKM9
P09234,A1KXE4
P00540,Q719I0
P62805,Q96RI1
P31949,P32418
A2A3N6,Q9UHK6
Q9NVC6,O95988
P84095,Q9Y697
Q9GZV5,Q15561
